like	/757517-like	https://i.mydramalist.com/E5JJvm_4s.jpg?v=1	
red balloon	/734619-red-balloon	https://i.mydramalist.com/X0EKn_4s.jpg?v=1	7.3
too late to say i love you	/4738-too-late-to-say-i-love-you	https://i.mydramalist.com/azwwds.jpg?v=1	7.6
let's shake it!	/21801-lets-shake-it	https://i.mydramalist.com/E7jB0s.jpg?v=1	7.8
my lonely planet	/52329-my-lonely-planet	https://i.mydramalist.com/RRmzo_4s.jpg?v=1	7.8
rh plus	/156-rh-plus	https://i.mydramalist.com/p0XWBs.jpg?v=1	6.8
wakamono tachi	/9491-wakamono-tachi	https://i.mydramalist.com/eKW6n_4s.jpg?v=1	8.1
a step into the past	/27079-a-step-into-the-past	https://i.mydramalist.com/bKvvws.jpg?v=1	7.5
anna: extended version	/733339-anna-extended-version	https://i.mydramalist.com/wvXJp_4s.jpg?v=1	8.0
my best friend's story	/49437-last-romance	https://i.mydramalist.com/dQn70_4s.jpg?v=1	7.6
khun chai ronaphee	/10088-khun-chai-ronapee	https://i.mydramalist.com/REm3r_4s.jpg?v=1	7.8
medical examiner dr. qin: silent evidence	/62401-medical-examiner-dr-qin-silent-evidence	https://i.mydramalist.com/BzB05_4s.jpg?v=1	7.6
suits	/25541-suits	https://i.mydramalist.com/zE4eys.jpg?v=1	8.1
i won't get bullied by girls	/27790-i-won-t-get-bullied-by-girls	https://i.mydramalist.com/xgrrqs.jpg?v=1	7.2
okaeri mone	/61439-okaeri-mone	https://i.mydramalist.com/0PbXk_4s.jpg?v=1	8.2
aoi honoo	/10434-aoi-honoo	https://i.mydramalist.com/KxDwRs.jpg?v=1	7.7
sweet temptation	/15714-sweet-temptation	https://i.mydramalist.com/vNeRgs.jpg?v=1	7.2
really meet love that day	/61139-really-meet-love-that-day	https://i.mydramalist.com/r7qVy_4s.jpg?v=1	7.6
payu sai	/62825-payu-sai	https://i.mydramalist.com/XRxVw_4s.jpg?v=1	7.6
happenstance	/73751-happenstance	https://i.mydramalist.com/jeqVJ_4s.jpg?v=1	7.1
my too perfect sons	/1224-my-too-perfect-sons	https://i.mydramalist.com/9mOVPs.jpg?v=1	7.5
takane no hana-san	/692005-takane-no-hana-san	https://i.mydramalist.com/Blw0b_4s.jpg?v=1	7.2
mask	/22683-mask	https://i.mydramalist.com/j0plys.jpg?v=1	6.7
yong pal	/14655-yong-pal	https://i.mydramalist.com/qW78Ds.jpg?v=1	7.8
arsenal military academy	/30919-arsenal-military-academy	https://i.mydramalist.com/jX7xzs.jpg?v=1	8.5
the light in your eyes	/30917-dazzling	https://i.mydramalist.com/mjgmPs.jpg?v=1	8.1
nirvana in fire	/9025-nirvana-in-fire	https://i.mydramalist.com/kV54ds.jpg?v=1	9.1
the long ballad	/53953-princess-changge	https://i.mydramalist.com/6klmO_4s.jpg?v=1	8.7
intense love	/52317-intense-love	https://i.mydramalist.com/rE4Kms.jpg?v=1	8.2
love like the galaxy: part 1	/687167-xing-han-can-lan	https://i.mydramalist.com/q4PlK_4s.jpg?v=1	9.0
gokusen	/25-gokusen	https://i.mydramalist.com/3okA4s.jpg?v=1	8.2
le coup de foudre	/27234-le-coup-de-foudre	https://i.mydramalist.com/g2WKns.jpg?v=1	8.5
cruel city	/6719-cruel-city	https://i.mydramalist.com/RLd8R_4s.jpg?v=1	8.5
together with me: the next chapter	/27601-together-with-me-the-next-chapter	https://i.mydramalist.com/4wn36s.jpg?v=1	7.5
5-ji kara 9-ji made	/15460-5-ji-kara-9-ji-made	https://i.mydramalist.com/nA0WEs.jpg?v=1	7.8
oxygen	/31915-oxygen-the-series	https://i.mydramalist.com/RJRezs.jpg?v=1	7.3
sell your haunted house	/71995-daebak-real-estate	https://i.mydramalist.com/v6LQB_4s.jpg?v=1	8.3
duang jai nai montra	/26462-duang-jai-nai-montra	https://i.mydramalist.com/Qg61W_4s.jpg?v=1	7.7
dying eye	/31963-dying-eye	https://i.mydramalist.com/50NZ4s.jpg?v=1	7.2
amensalism	/52013-amensalism	https://i.mydramalist.com/1gBRbs.jpg?v=1	7.6
peanut butter sandwich	/57699-peanut-butter-sandwich	https://i.mydramalist.com/0Xr6N_4s.jpg?v=1	7.1
the emergence of first love	/32234-the-emergence-of-first-love	https://i.mydramalist.com/qq0m2s.jpg?v=1	7.3
exhibition of fireworks	/985-exhibition-of-fireworks	https://i.mydramalist.com/GJBEXs.jpg?v=1	6.5
the witch store reopening	/708991-witch-store-reopening	https://i.mydramalist.com/RqL2g_4s.jpg?v=1	7.3
rolling love	/1456-rolling-love	https://i.mydramalist.com/94ewds.jpg?v=1	6.7
unforgettable love-1	/3732-love-letter-2008	https://i.mydramalist.com/ZoE5js.jpg?v=1	7.5
our memory	/682811-our-memory	https://i.mydramalist.com/emk8d_4s.jpg?v=1	6.7
ryomaden	/532-ryoma-den	https://i.mydramalist.com/d0mYds.jpg?v=1	8.1
long-distance relationship	/25001-long-distance-relationship	https://i.mydramalist.com/Azw33s.jpg?v=1	7.2
to my beloved	/4591-beloved	https://i.mydramalist.com/90vj7s.jpg?v=1	6.9
"healing food, healing love"	/692067-delicious-love	https://i.mydramalist.com/1Y66Q_4s.jpg?v=1	7.7
plerng naree	/19870-plerng-naree	https://i.mydramalist.com/E7AYps.jpg?v=1	7.5
beauty from heart	/24929-beauty-from-heart	https://i.mydramalist.com/qEABP_4s.jpg?v=1	7.5
tengoku to jigoku: psychona futari	/79393-heaven-and-hell	https://i.mydramalist.com/2EZ3E_4s.jpg?v=1	8.3
ore no kawaii wa mousugu shohikigen!?	/721289-ore-no-kawaii-wa-mosugu-shohi-kigen	https://i.mydramalist.com/Q4xgW_4s.jpg?v=1	7.8
beautiful life	/3989-beautiful-life-2012	https://i.mydramalist.com/pdvk3D_4s.jpg?v=1	
risou no musuko	/3166-risou-no-musuko	https://i.mydramalist.com/wwJrks.jpg?v=1	7.6
sapai import	/37259-sapai-import	https://i.mydramalist.com/qKyzB_4s.jpg?v=1	7.9
game rai game rak	/9853-game-rai-game-rak	https://i.mydramalist.com/Or0XYs.jpg?v=1	7.7
"muchuu-sa, kimi ni"	/683445-muchu-sa-kimi-ni	https://i.mydramalist.com/Ejw5m_4s.jpg?v=1	7.9
in a good way	/8353-in-a-good-way	https://i.mydramalist.com/3rvPDs.jpg?v=1	7.7
if paris downcast	/23982-paris-is-not-in-a-good-mood	https://i.mydramalist.com/RP1pPs.jpg?v=1	7.2
weaving a tale of love	/51573-da-tang-ming-yue	https://i.mydramalist.com/deqpe_4s.jpg?v=1	7.6
love of replica	/721489-mysterious-love-2	https://i.mydramalist.com/x4P1Aw_4s.jpg?v=1	7.6
hammer session!	/149-hammer-session	https://i.mydramalist.com/RzdA6_4s.jpg?v=1	7.7
to be a brave one	/72725-to-the-brave-you	https://i.mydramalist.com/Znmw1_4s.jpg?v=1	7.6
waen dok mai	/23863-waen-dok-mai	https://i.mydramalist.com/V4bBms.jpg?v=1	8.8
hush	/63085-hush	https://i.mydramalist.com/jbPVz_4s.jpg?v=1	6.7
stairway to stardom	/21595-stairway-to-stardom	https://i.mydramalist.com/D211rs.jpg?v=1	7.5
emperors and me	/32788-emperors-and-me	https://i.mydramalist.com/VQ7xxs.jpg?v=1	7.3
decreed by fate	/696239-qian-jin-nan-tao	https://i.mydramalist.com/Q4YV7_4s.jpg?v=1	7.9
bong soon: a cyborg in love	/17371-bong-soon-a-cyborg-in-love	https://i.mydramalist.com/7Qn7Ls.jpg?v=1	7.0
part time	/16647-part-time-the-series	https://i.mydramalist.com/xjLYws.jpg?v=1	7.2
fall in love-2	/1368-fall-in-love-2011	https://i.mydramalist.com/abWmws.jpg?v=1	6.8
hidden love	/689245-hidden-love	https://i.mydramalist.com/WoOym_4s.jpg?v=1	6.7
prince's prince	/14689-princes-prince	https://i.mydramalist.com/rRKgEs.jpg?v=1	6.6
mengfei comes across	/22854-lady-meng-is-here	https://i.mydramalist.com/bKEXws.jpg?v=1	7.5
koe koi	/18936-koe-koi	https://i.mydramalist.com/X4PpXs.jpg?v=1	7.3
agency	/723665-advertising-agency	https://i.mydramalist.com/pEK1y_4s.jpg?v=1	8.2
sapuri	/173-sapuri	https://i.mydramalist.com/qn4JDs.jpg?v=1	7.0
my dear destiny	/33853-ugly-concubine-is-here	https://i.mydramalist.com/6LlmOs.jpg?v=1	7.6
the legend of hao lan	/29091-beauty-hao-lan	https://i.mydramalist.com/72rPys.jpg?v=1	7.8
i wanna be sup'tar	/15096-wannueng-jaa-pben-superstar	https://i.mydramalist.com/2o122s.jpg?v=1	7.8
the legend of xiao chuo	/34637-the-legend-of-xiao-chuo	https://i.mydramalist.com/qlNr0_4s.jpg?v=1	7.6
the wolf princess	/61069-ling-long-lang-xin	https://i.mydramalist.com/ZP8OW_4s.jpg?v=1	7.8
till death tear us apart	/19366-till-death-tear-us-apart	https://i.mydramalist.com/zo13Os.jpg?v=1	7.7
the musical	/2926-the-musical	https://i.mydramalist.com/d2W7zs.jpg?v=1	6.4
kou kou kyoushi 2003	/790-kou-kou-kyoushi-2003	https://i.mydramalist.com/9pddBs.jpg?v=1	7.2
serenade of peaceful joy	/31928-held-in-the-lonely-castle	https://i.mydramalist.com/RJbeYs.jpg?v=1	7.8
three kingdoms	/2036-three-kingdoms	https://i.mydramalist.com/vdQX2s.jpg?v=1	8.3
kamen rider build	/24692-kamen-rider-build	https://i.mydramalist.com/Z4QYWs.jpg?v=1	8.3
kamen rider fourze	/3038-kamen-rider-fourze	https://i.mydramalist.com/xlWmz_4s.jpg?v=1	8.0
super rich	/708861-super-rich	https://i.mydramalist.com/ZbEmW_4s.jpg?v=1	7.2
suddenly seventeen	/21893-suddenly-seventeen	https://i.mydramalist.com/Qd8l7s.jpg?v=1	7.5
ti amo chocolate	/3847-tiamo-chocolate	https://i.mydramalist.com/ABA0Ls.jpg?v=1	7.3
god of lost fantasy	/23700-swire-god	https://i.mydramalist.com/4qmK1_4s.jpg?v=1	7.4
tantei no tantei	/14451-tantei-no-tantei	https://i.mydramalist.com/AYyNPs.jpg?v=1	7.8
payakorn sorn ruk	/29312-payakorn-sorn-ruk	https://i.mydramalist.com/X7d8n_4s.jpg?v=1	7.9
the unknown: legend of exorcist zhong kui	/29066-wen-tian-lu	https://i.mydramalist.com/EPP5ps.jpg?v=1	7.2
love returns	/25126-i-believe-even-if-i-hate	https://i.mydramalist.com/55Dv0s.jpg?v=1	7.4
kotaro wa hitorigurashi	/689327-kotaro-wa-1ri-kurashi	https://i.mydramalist.com/Wql6W_4s.jpg?v=1	8.3
antique	/2106-antique	https://i.mydramalist.com/9mOmms.jpg?v=1	7.2
consummation	/51205-the-secret-of-picking-up-the-light	https://i.mydramalist.com/w7VJn_4s.jpg?v=1	7.6
suna no tou - shiri sugita rinjin	/19666-suna-no-tou-shiri-sugita-rinjin	https://i.mydramalist.com/Le363s.jpg?v=1	7.8
suki suki wan wan!	/741493-suki-suki-wan-wan	https://i.mydramalist.com/28xpW_4s.jpg?v=1	7.5
h.i.t	/550-h.i.t	https://i.mydramalist.com/nOAxEs.jpg?v=1	7.5
q series: life plan a and b	/19972-q-series-life-plan-a-and-b	https://i.mydramalist.com/A7Y8Zs.jpg?v=1	7.6
love is drop by drop	/21314-love-is-drop-by-drop	https://i.mydramalist.com/j0eRvs.jpg?v=1	7.4
the spirit of the ruler	/23405-paragit-ruk-series-niew-hua-jai-sood-glai-puen	https://i.mydramalist.com/Pd7ZRs.jpg?v=1	7.7
hometown legends-1	/1828-hometown-legends	https://i.mydramalist.com/9ZPYJs.jpg?v=1	7.1
hello there	/706187-zui-dao-xu-deng-jun-lai-fu	https://i.mydramalist.com/2wrP3O_4s.jpg?v=1	7.6
junai dissonance	/726751-junai-dissonance	https://i.mydramalist.com/XLJEn_4s.jpg?v=1	7.2
zero: ikkaku senkin game	/28856-zero-ikkaku-senkin-game	https://i.mydramalist.com/AYQJEs.jpg?v=1	7.5
dansui!	/20956-dansui	https://i.mydramalist.com/Z7XXks.jpg?v=1	7.1
pale moon	/721877-pale-moon	https://i.mydramalist.com/E55KAm_4s.jpg?v=1	7.7
saboriman kantarou	/23836-saboriman-kantarou	https://i.mydramalist.com/xk2Lrs.jpg?v=1	7.4
taiyou no kisetsu	/458-taiyou-no-kisetsu	https://i.mydramalist.com/nKKWxs.jpg?v=1	7.2
garasu no ashi	/12533-garasu-no-ashi	https://i.mydramalist.com/xPBm3s.jpg?v=1	7.6
love or spend	/9485-love-or-spend	https://i.mydramalist.com/rVYggs.jpg?v=1	7.3
as flowers fade and fly across the sky	/22761-as-flowers-fade-and-fly-across-the-sky	https://i.mydramalist.com/EYe6ls.jpg?v=1	7.2
mashin sentai kiramager	/54725-mashin-sentai-kiramager	https://i.mydramalist.com/B37ORs.jpg?v=1	8.0
tatakau! shoten girl	/13470-tatakau-shoten-girl	https://i.mydramalist.com/A7J4Ps.jpg?v=1	7.2
designated love	/721737-designated-love	https://i.mydramalist.com/1BO4Q_4s.jpg?v=1	7.3
good every day	/40891-unmarried-queen	https://i.mydramalist.com/XR1rZ_4s.jpg?v=1	7.4
22 flower road	/49497-22-flower-road	https://i.mydramalist.com/j8NyBs.jpg?v=1	7.6
what's your blood type?	/33267-what-s-your-blood-type	https://i.mydramalist.com/d46Azs.jpg?v=1	7.6
twenty your life on season 2	/70227-twenty-your-life-on-2	https://i.mydramalist.com/rPjp7_4s.jpg?v=1	7.9
the mysterious world	/33962-secret-twelve-palace	https://i.mydramalist.com/64pZ2s.jpg?v=1	7.4
reinoryokusha odagiri kyoko no uso	/306-reinoryokusha-odagiri-kyoko-no-uso	https://i.mydramalist.com/Z8rZpO_4s.jpg?v=1	7.5
okashi no ie	/15446-candy-house	https://i.mydramalist.com/48Nqr_4s.jpg?v=1	7.7
ubaat rai ubaat ruk	/61709-ubaat-rai-ubaat-ruk	https://i.mydramalist.com/ZXeAJ_4s.jpg?v=1	7.3
"hello, spring"	/17379-hello-spring	https://i.mydramalist.com/0jmq6_4s.jpg?v=1	7.1
scripting your destiny	/684919-writing-your-fate	https://i.mydramalist.com/dkrdD_4s.jpg?v=1	7.9
the suspicious housekeeper	/7827-the-suspicious-housekeeper	https://i.mydramalist.com/851nAs.jpg?v=1	7.7
nobunaga concerto	/10067-nobunaga-concerto	https://i.mydramalist.com/E0QbO_4s.jpg?v=1	8.3
you raise me up	/696959-you-raise-me-up	https://i.mydramalist.com/wbn6g_4s.jpg?v=1	7.8
hana kimi remake	/2219-hana-kimi-remake	https://i.mydramalist.com/nO168s.jpg?v=1	7.2
beloved enemy	/24366-beloved-enemy	https://i.mydramalist.com/rkzqps.jpg?v=1	7.2
monstrous	/705727-ghost	https://i.mydramalist.com/Rop8R_4s.jpg?v=1	7.5
pretty li hui zhen	/19444-pretty-li-hui-zhen	https://i.mydramalist.com/VKjVQs.jpg?v=1	7.6
the lies within	/33830-everyone-s-lies	https://i.mydramalist.com/j8EJzs.jpg?v=1	7.9
my dear guardian	/53547-dear-military-uniform	https://i.mydramalist.com/BnOKV_4s.jpg?v=1	7.9
call it what you want	/64025-call-it-what-you-want	https://i.mydramalist.com/xWQZj_4s.jpg?v=1	7.1
kikazaru koi ni wa riyuu ga atte	/689083-kikazaru-koi-niha-riyuu-ga-atte	https://i.mydramalist.com/vllN8_4s.jpg?v=1	8.3
my unfamiliar family	/55011-we-don-t-know-much-but-we-are-a-family	https://i.mydramalist.com/woN2J_4s.jpg?v=1	8.4
stars falling from the sky	/90-stars-falling-from-the-sky	https://i.mydramalist.com/9x839s.jpg?v=1	7.7
you are so sweet	/51979-you-are-so-sweet	https://i.mydramalist.com/Rbx6R_4s.jpg?v=1	8.0
i order you	/14062-i-order-you	https://i.mydramalist.com/5Q6ves.jpg?v=1	7.2
partners for justice season 2	/32917-partners-for-justice-2	https://i.mydramalist.com/enw3es.jpg?v=1	8.7
fairy from the painting	/703277-ni-shi-ren-jian-li-xiang	https://i.mydramalist.com/vkyKB_4s.jpg?v=1	7.5
"smile, again"	/1191-smile-dong-hae	https://i.mydramalist.com/9x4k0s.jpg?v=1	7.5
kore wa keihi de ochimasen!	/36275-kore-wa-keihi-de-ochimasen	https://i.mydramalist.com/1pPdbs.jpg?v=1	7.9
new my fair princess	/3026-new-my-fair-princess	https://i.mydramalist.com/wVzWAs.jpg?v=1	7.6
time spiral	/10570-time-spiral	https://i.mydramalist.com/mOqzbs.jpg?v=1	7.0
thara himalai	/9990-thara-himalai	https://i.mydramalist.com/E5WEOs.jpg?v=1	7.7
best get going	/11836-best-get-going	https://i.mydramalist.com/43Rmws.jpg?v=1	7.4
like a flowing river	/26287-great-rivers	https://i.mydramalist.com/bwny6s.jpg?v=1	8.0
comrades	/791-comrades	https://i.mydramalist.com/9O88bs.jpg?v=1	8.0
the cupids series: kammathep sorn kol	/22638-the-cupids-series-kammathep-sorn-kol	https://i.mydramalist.com/NPKEos.jpg?v=1	7.9
tokyo alice	/24666-tokyo-alice	https://i.mydramalist.com/ryRdg_4s.jpg?v=1	7.3
shards of her	/726467-ta-he-ta-de-ta	https://i.mydramalist.com/Rm8Rg_4s.jpg?v=1	8.2
my friendship 2: before the rainbow	/59385-my-friendship-2	https://i.mydramalist.com/Rq05z_4s.jpg?v=1	7.1
palace of devotion	/28599-la-royaut	https://i.mydramalist.com/pDB5V_4s.jpg?v=1	7.6
v-focus	/20442-v-focus	https://i.mydramalist.com/Kxq0Xs.jpg?v=1	7.7
fairyland lovers	/33720-in-peng-lai	https://i.mydramalist.com/01yO6s.jpg?v=1	7.9
kakegurui	/26395-kakegurui	https://i.mydramalist.com/ERyLW_4s.jpg?v=1	7.8
divorce attorney shin	/720931-sacred-divorce	https://i.mydramalist.com/2wrWE2_4s.jpg?v=1	8.3
rak diao	/716819-rak-diao	https://i.mydramalist.com/053OO_4s.jpg?v=1	7.8
dal ja's spring	/1116-dal-jas-spring	https://i.mydramalist.com/E2LWWs.jpg?v=1	7.6
ugly duckling series: don't	/13257-ugly-duckling-series-dont	https://i.mydramalist.com/RY06xs.jpg?v=1	7.8
"marry me, or not?"	/13606-marry-me-or-not	https://i.mydramalist.com/RYe2Ys.jpg?v=1	7.8
and the winner is love	/36267-and-the-winner-is-love	https://i.mydramalist.com/ZoJvOs.jpg?v=1	7.6
love (ft. marriage and divorce)	/71059-untitled-im-sung-han-project	https://i.mydramalist.com/WP3xKp_4s.jpg?v=1	6.9
my mate match	/705843-mate-match	https://i.mydramalist.com/E4d5m_4s.jpg?v=1	6.7
listening snow tower	/27314-ting-xue-lou	https://i.mydramalist.com/6njnjs.jpg?v=1	7.9
flourish in time	/65513-me-and-my-youth	https://i.mydramalist.com/2PQ7E_4s.jpg?v=1	8.2
yandai byway no.10	/18866-yandai-byway-no.10-season-1	https://i.mydramalist.com/1oRV7s.jpg?v=1	7.0
oh! my sweet liar!	/62635-oh-my-sweet-liar	https://i.mydramalist.com/46WZw_4s.jpg?v=1	8.1
secret royal inspector	/62153-new-secret-royal-inspector	https://i.mydramalist.com/X1nRX_4s.jpg?v=1	8.0
the moment	/55985-the-moment	https://i.mydramalist.com/Xb8Aqs.jpg?v=1	7.1
mars	/133-mars	https://i.mydramalist.com/WP7DPs.jpg?v=1	8.2
the first responders	/711391-the-police-station-next-to-fire-station	https://i.mydramalist.com/XnW5J_4s.jpg?v=1	8.7
"hello, the sharpshooter"	/66047-hello-the-sharpshooter	https://i.mydramalist.com/BOnnq_4s.jpg?v=1	7.8
oh! my assistant	/732279-oh-my-assistant	https://i.mydramalist.com/jRAQv_4s.jpg?v=1	6.8
mood indigo	/33281-mood-indigo	https://i.mydramalist.com/d4K45s.jpg?v=1	7.4
liar game 2	/41-liar-game-2	https://i.mydramalist.com/jzjEB_4s.jpg?v=1	8.4
the ghost detective	/28622-today-s-private-investigator	https://i.mydramalist.com/q2e0Bs.jpg?v=1	7.7
fahlanruk	/33965-fhalanrak-the-series	https://i.mydramalist.com/B6X86_4s.jpg?v=1	6.3
oh my ladylord	/69915-oh-master	https://i.mydramalist.com/BoPp5_4s.jpg?v=1	6.7
love is for suckers	/719759-love-that-will-freeze-to-death	https://i.mydramalist.com/XWxNq_4s.jpg?v=1	7.5
pride and prejudice	/10878-pride-and-prejudice	https://i.mydramalist.com/Kp8y4s.jpg?v=1	7.5
ocean likes me	/717537-ocean-like-me	https://i.mydramalist.com/qzRb5_4s.jpg?v=1	6.7
i wanna hear your song	/33985-let-me-hear-your-song	https://i.mydramalist.com/6pDbOs.jpg?v=1	7.5
behind your smile	/20938-behind-your-smile	https://i.mydramalist.com/LeLPbs.jpg?v=1	7.8
you are my make up artist	/705439-mat-huajai-yai-sup-tar	https://i.mydramalist.com/ZZL2j_4s.jpg?v=1	7.3
love at second sight	/741233-love-at-second-sight	https://i.mydramalist.com/jQyKZb_4s.jpg?v=1	6.9
star-crossed lovers	/50031-rose-in-the-starsea	https://i.mydramalist.com/657rK_4s.jpg?v=1	7.2
youth in the flames of war	/38041-the-national-southwestern-university-and-us	https://i.mydramalist.com/Z8Rw5Y_4s.jpg?v=1	7.9
yakou kanransha	/6004-yakou-kanransha	https://i.mydramalist.com/4elVJs.jpg?v=1	8.0
schemes of a beauty	/2864-schemes-of-a-beauty	https://i.mydramalist.com/GwJEgs.jpg?v=1	7.8
tracer season 2	/719957-tracer-season-2	https://i.mydramalist.com/0D5Ne_4s.jpg?v=1	7.8
great inheritance	/585-great-inheritance	https://i.mydramalist.com/oQ3xks.jpg?v=1	7.1
what's up with these kids!?	/21601-whats-up-with-these-kids	https://i.mydramalist.com/Y8nyBs.jpg?v=1	6.2
fool in love with you	/19922-fool-in-love-with-you	https://i.mydramalist.com/JkEdls.jpg?v=1	7.4
two souls in one	/57461-lu-mi-ou-fang-cheng-shi	https://i.mydramalist.com/4eeo1Q_4s.jpg?v=1	7.6
rikokatsu	/688919-rikokatsu	https://i.mydramalist.com/jwPQz_4s.jpg?v=1	7.7
once upon a time in saengchori	/1047-once-upon-a-time-in-saengchori	https://i.mydramalist.com/MA2Eas.jpg?v=1	7.4
jejoongwon	/796-jejoongwon	https://i.mydramalist.com/92wwOs.jpg?v=1	7.9
love generation	/1396-love-generation	https://i.mydramalist.com/RKZvR_4s.jpg?v=1	7.6
invisible life	/35297-invisible-life	https://i.mydramalist.com/Ryk3R_4s.jpg?v=1	7.1
kaizoku sentai gokaiger	/3374-kaizoku-sentai-goukaiger	https://i.mydramalist.com/QLBNQ_4s.jpg?v=1	8.4
love beneath the stars	/688107-the-boy-foretold-by-the-stars-the-series	https://i.mydramalist.com/Zerej_4s.jpg?v=1	7.7
heartbeat broadcasting accident	/705667-exciting-broadcasting-accident	https://i.mydramalist.com/r6vLp_4s.jpg?v=1	7.4
dramaworld season 2	/53255-dramaworld-2	https://i.mydramalist.com/Ej5XO_4s.jpg?v=1	7.0
boku wa mari no naka	/24273-boku-wa-mari-no-naka	https://i.mydramalist.com/kLgy8_4s.jpg?v=1	7.2
the trust	/64007-no-doubt-in-us	https://i.mydramalist.com/pd2BJV_4s.jpg?v=1	7.7
galileo season 2	/6730-galileo-2	https://i.mydramalist.com/0Pv6K_4s.jpg?v=1	7.8
chihayafuru: tsunagu	/27562-chihayafuru-tsunagu	https://i.mydramalist.com/4DwmYs.jpg?v=1	7.8
miss s	/34655-miss-s	https://i.mydramalist.com/Eg4v7_4s.jpg?v=1	8.2
sennyuu tantei tokage	/6275-sennyuu-tantei-tokage	https://i.mydramalist.com/pJg0e_4s.jpg?v=1	7.6
samurai sentai shinkenger	/3383-samurai-sentai-shinkenger	https://i.mydramalist.com/j6zoz_4s.jpg?v=1	8.3
secret campus	/756493-secret-campus	https://i.mydramalist.com/0wyy36_4s.jpg?v=1	6.1
ima kara anata wo kyouhaku shimasu	/24785-ima-kara-anata-wo-kyouhaku-shimasu	https://i.mydramalist.com/xOz4y_4s.jpg?v=1	7.5
thirty-nine	/692971-thirty-nine	https://i.mydramalist.com/v2bEX_4s.jpg?v=1	8.2
class of lies	/33949-mr-fixed-term	https://i.mydramalist.com/1qvQys.jpg?v=1	8.3
the heavenly idol	/729161-the-high-priest-rembrary	https://i.mydramalist.com/2wrOkE_4s.jpg?v=1	7.5
365: repeat the year	/50717-365-one-year-against-destiny	https://i.mydramalist.com/kY6Wgs.jpg?v=1	8.5
bed friend	/699511-bed-friend	https://i.mydramalist.com/2wr4Vw_4s.jpg?v=1	7.7
a-teen	/29784-a-teen	https://i.mydramalist.com/Y0z4gs.jpg?v=1	8.0
vice versa	/715907-vice-versa	https://i.mydramalist.com/j5LLO_4s.jpg?v=1	8.0
iris	/47-iris	https://i.mydramalist.com/816kQs.jpg?v=1	7.9
you are my destiny-1	/451-you-are-my-destiny	https://i.mydramalist.com/jWZxrs.jpg?v=1	7.2
my school president	/715931-my-school-president	https://i.mydramalist.com/0Z8Ve_4s.jpg?v=1	8.5
yamato nadeshiko shichi henge	/18-yamato-nadeshiko-shichi-henge	https://i.mydramalist.com/qYwQDs.jpg?v=1	7.7
autumn's concerto	/81-autumns-concerto	https://i.mydramalist.com/04vers.jpg?v=1	8.4
dear.m	/63415-love-playlist-season-5-2021	https://i.mydramalist.com/67g2j_4s.jpg?v=1	8.0
go ho's starry night	/16921-go-hos-starry-night	https://i.mydramalist.com/X4L4gs.jpg?v=1	8.1
monstar	/6497-monstar	https://i.mydramalist.com/2wmwks.jpg?v=1	7.2
nobuta wo produce	/2988-nobuta-wo-produce	https://i.mydramalist.com/VXKEQs.jpg?v=1	7.8
ouran high school host club	/2235-ouran-high-school-host-club	https://i.mydramalist.com/nOLQBs.jpg?v=1	7.4
en of love: love mechanics	/56383-en-of-love-love-mechanics	https://i.mydramalist.com/RkQxPs.jpg?v=1	7.4
oyabaka seishun hakusho	/60051-oya-baka-seishun-hakusho	https://i.mydramalist.com/rzm7D_4s.jpg?v=1	7.8
old boy	/23733-oldboy	https://i.mydramalist.com/EJ8lbs.jpg?v=1	7.8
to my beautiful woo ri	/39677-to-my-beautiful-woo-ri	https://i.mydramalist.com/vXNYxD_4s.jpg?v=1	7.5
my coach	/719425-my-coach	https://i.mydramalist.com/1nvJ3_4s.jpg?v=1	7.2
man who dies to live	/23777-man-who-dies-to-live	https://i.mydramalist.com/jWxobs.jpg?v=1	7.1
cruel palace - war of flowers	/6532-cruel-palace-war-of-flowers	https://i.mydramalist.com/kAvKgs.jpg?v=1	7.4
tofu personified	/29465-tofu-personified	https://i.mydramalist.com/q2zW2s.jpg?v=1	7.4
fukuyado honpo - kyoto love story	/19966-fukuyado-honpo-kyoto-love-story	https://i.mydramalist.com/pP5Wr_4s.jpg?v=1	7.7
suzuki sensei	/3546-suzuki-sensei	https://i.mydramalist.com/ROo1r_4s.jpg?v=1	7.6
aim the heart! archeress	/694857-aim-for-the-bullseye-cai-jin-ye	https://i.mydramalist.com/vVQe8_4s.jpg?v=1	7.3
ressha sentai toqger	/8844-ressha-sentai-toqger	https://i.mydramalist.com/jQWPQJ_4s.jpg?v=1	8.1
it's my life	/31465-it-s-my-life	https://i.mydramalist.com/oEOzOs.jpg?v=1	7.1
home for summer	/33799-queen-s-children	https://i.mydramalist.com/6nX8ps.jpg?v=1	7.3
the cupids series: kammathep hunsa	/15814-the-cupids-series-kammathep-hunsa	https://i.mydramalist.com/j0DNBs.jpg?v=1	7.7
kamen rider amazons	/17347-kamen-rider-amazons	https://i.mydramalist.com/0gNWK_4s.jpg?v=1	7.8
all my love	/249-all-my-love	https://i.mydramalist.com/lOPwbs.jpg?v=1	7.3
"fujoshi, ukkari gei ni kokuru"	/34090-fujoshi-ukkari-gei-ni-kokuru	https://i.mydramalist.com/nEkPBs.jpg?v=1	7.8
mrs. cop	/14435-mrs.-cop	https://i.mydramalist.com/Rjw7Es.jpg?v=1	7.9
